Order_ID,Order_Date,Customer_ID,Restaurant_Name,City,Cuisine_Type,Order_Value,Discount_Amount,Delivery_Time_Min,Payment_Method,Rating,Order_Status,Order_Hour
ORD05792,2025-12-01,C2557,Pizza Point,Kannur,Chinese,968.09,112.29,39,UPI,3.7,Delivered,3
ORD05793,2025-08-05,C3758,Chinese Wok,Calicut,Indian,724.36,31.54,33,Wallet,4.3,Delivered,17
ORD05794,2025-11-11,C5841,Chinese Wok,Thrissur,Fast Food,860.74,203.87,27,UPI,4.1,Delivered,8
ORD05795,2025-01-02,C7922,Pizza Point,Kannur,Arabic,752.48,28.33,70,Cash,3.4,Delivered,6
ORD05796,2025-08-15,C6892,Pizza Point,Trivandrum,Fast Food,597.13,19.32,22,Card,4.4,Delivered,1
ORD05797,2025-08-10,C1244,Biriyani House,Kannur,Fast Food,566.75,30.31,38,UPI,,Cancelled,7
ORD05798,2025-08-22,C1995,Cafe Kerala,Kannur,Arabic,489.83,0.49,30,Wallet,3.5,Delivered,17
ORD05799,2025-03-13,C1845,Biriyani House,Kannur,Fast Food,741.85,90.53,48,Cash,3.9,Delivered,4
ORD05800,2025-08-17,C2151,Arabian Grill,Trivandrum,Fast Food,906.13,157.16,63,UPI,4.2,Delivered,1
ORD05801,2025-05-18,C9694,Cafe Kerala,Kannur,Arabic,942.89,233.15,43,Wallet,3.3,Delivered,18
ORD05802,2025-09-07,C8214,Arabian Grill,Kochi,Indian,152.84,12.07,50,Card,,Cancelled,23
ORD05803,2025-06-03,C3069,Cafe Kerala,Kannur,Arabic,870.43,176.53,32,UPI,3.2,Delivered,0
ORD05804,2025-04-20,C1577,Burger Hub,Kannur,Arabic,1196.37,298.79,45,Cash,3.5,Delivered,21
ORD05805,2025-05-15,C2767,Chinese Wok,Kannur,Indian,304.36,71.83,16,UPI,4.0,Delivered,7
ORD05806,2025-05-23,C4559,Burger Hub,Calicut,Chinese,347.48,29.99,44,Card,4.6,Delivered,15
ORD05807,2025-11-23,C9494,Biriyani House,Kannur,Indian,526.04,78.24,53,Wallet,4.4,Delivered,8
ORD05808,2025-09-17,C8198,Biriyani House,Kannur,Arabic,729.21,31.12,59,Card,3.8,Delivered,17
ORD05809,2025-07-24,C5960,Arabian Grill,Calicut,Fast Food,1169.0,27.35,31,Wallet,3.7,Delivered,9
ORD05810,2025-03-13,C5889,Burger Hub,Thrissur,Fast Food,556.19,110.35,67,Card,4.1,Delivered,8
ORD05811,2025-06-26,C2646,Pizza Point,Calicut,Indian,176.77,36.85,19,UPI,3.1,Delivered,3
ORD05812,2025-12-20,C1376,Cafe Kerala,Thrissur,Cafe,579.91,94.14,44,Card,4.5,Delivered,13
ORD05813,2025-04-03,C1304,Pizza Point,Kochi,Fast Food,246.98,12.04,50,Cash,3.4,Delivered,2
ORD05814,2025-01-18,C6853,Chinese Wok,Calicut,Indian,1113.88,185.02,23,Wallet,3.4,Delivered,16
ORD05815,2025-12-26,C7452,Chinese Wok,Kochi,Fast Food,560.1,24.21,24,Cash,,Cancelled,14
ORD05816,2025-03-12,C9041,Burger Hub,Thrissur,Indian,993.97,76.71,58,Wallet,4.0,Delivered,4
ORD05817,2025-01-09,C6797,Arabian Grill,Kochi,Cafe,371.31,57.98,33,Wallet,,Cancelled,21
ORD05818,2025-09-02,C5165,Pizza Point,Kochi,Indian,359.96,25.06,59,Wallet,4.3,Delivered,20
ORD05819,2025-10-13,C7232,Spice Route,Calicut,Cafe,962.05,31.72,70,UPI,3.9,Delivered,15
ORD05820,2025-01-30,C3833,Arabian Grill,Kochi,Arabic,351.24,63.86,66,Card,4.1,Delivered,9
ORD05821,2025-09-08,C3190,Pizza Point,Trivandrum,Chinese,209.6,36.43,57,UPI,4.3,Delivered,13
ORD05822,2025-05-29,C6899,Spice Route,Trivandrum,Chinese,202.04,5.92,16,Card,4.0,Delivered,20
ORD05823,2025-05-24,C6042,Arabian Grill,Thrissur,Arabic,976.04,147.26,60,UPI,3.7,Delivered,16
ORD05824,2025-01-22,C4397,Pizza Point,Calicut,Fast Food,1032.73,92.09,23,Wallet,3.1,Delivered,19
ORD05825,2025-05-20,C7857,Biriyani House,Thrissur,Fast Food,777.5,96.42,35,Wallet,3.9,Delivered,14
ORD05826,2025-05-11,C9362,Burger Hub,Thrissur,Cafe,1162.43,222.14,60,Cash,3.6,Delivered,0
ORD05827,2025-04-19,C5191,Chinese Wok,Calicut,Arabic,324.33,56.9,64,Cash,3.2,Delivered,23
ORD05828,2025-05-27,C1216,Burger Hub,Calicut,Cafe,875.74,112.47,23,Cash,3.8,Delivered,19
ORD05829,2025-01-22,C4144,Arabian Grill,Calicut,Indian,1028.47,196.34,36,Wallet,3.2,Delivered,18
ORD05830,2025-01-30,C8885,Arabian Grill,Calicut,Arabic,488.82,75.7,57,UPI,4.8,Delivered,1
ORD05831,2025-06-14,C1278,Cafe Kerala,Kochi,Fast Food,631.77,56.53,49,Cash,3.5,Delivered,1
ORD05832,2025-12-03,C5462,Biriyani House,Kochi,Arabic,1129.93,257.27,28,Cash,,Cancelled,1
ORD05833,2025-03-06,C3445,Chinese Wok,Kochi,Cafe,911.54,75.8,53,Cash,3.4,Delivered,0
ORD05834,2025-04-08,C2585,Biriyani House,Calicut,Cafe,1190.08,106.15,21,Cash,4.5,Delivered,18
ORD05835,2025-03-30,C8100,Arabian Grill,Calicut,Chinese,1108.66,252.02,19,Card,3.9,Delivered,12
ORD05836,2025-01-24,C1004,Pizza Point,Trivandrum,Cafe,273.99,3.03,20,Card,3.9,Delivered,4
ORD05837,2025-12-22,C5701,Biriyani House,Kannur,Indian,522.89,61.41,49,Card,3.1,Delivered,2
ORD05838,2025-12-02,C9936,Burger Hub,Kochi,Indian,589.34,127.35,19,Cash,4.7,Delivered,13
ORD05839,2025-10-11,C4842,Arabian Grill,Kochi,Arabic,673.58,20.56,26,Card,3.2,Delivered,17
ORD05840,2025-05-12,C7508,Arabian Grill,Trivandrum,Indian,517.6,25.73,70,UPI,3.7,Delivered,4
ORD05841,2025-03-02,C4025,Biriyani House,Trivandrum,Chinese,363.05,64.3,70,Wallet,3.1,Delivered,12
ORD05842,2025-12-23,C7179,Pizza Point,Kochi,Chinese,557.64,31.64,68,Cash,4.9,Delivered,8
ORD05843,2025-01-08,C7866,Chinese Wok,Kochi,Arabic,951.21,2.22,15,Cash,4.9,Delivered,19
ORD05844,2025-10-13,C7974,Burger Hub,Kochi,Fast Food,445.45,32.99,43,UPI,4.2,Delivered,6
ORD05845,2025-12-17,C8022,Cafe Kerala,Calicut,Indian,348.3,75.84,30,Cash,4.4,Delivered,3
ORD05846,2025-09-14,C7021,Cafe Kerala,Trivandrum,Chinese,180.86,43.34,15,Cash,3.7,Delivered,16
ORD05847,2025-05-03,C7155,Burger Hub,Trivandrum,Arabic,681.58,151.96,50,Cash,4.8,Delivered,16
ORD05848,2025-09-07,C1686,Chinese Wok,Kannur,Indian,790.27,95.08,36,Card,4.6,Delivered,18
ORD05849,2025-05-09,C5068,Arabian Grill,Thrissur,Fast Food,1153.51,127.46,58,UPI,3.8,Delivered,6
ORD05850,2025-11-05,C5047,Pizza Point,Kannur,Cafe,927.42,106.4,62,Cash,4.0,Delivered,15
ORD05851,2025-01-12,C6875,Cafe Kerala,Trivandrum,Cafe,273.83,15.56,20,Cash,3.6,Delivered,5
ORD05852,2025-08-16,C9726,Cafe Kerala,Kochi,Chinese,1184.93,261.96,47,Cash,4.5,Delivered,23
ORD05853,2025-11-16,C8612,Biriyani House,Calicut,Fast Food,947.55,110.1,39,UPI,3.1,Delivered,12
ORD05854,2025-05-24,C3596,Cafe Kerala,Kannur,Arabic,720.11,48.27,28,Cash,4.0,Delivered,4
ORD05855,2025-04-29,C6116,Pizza Point,Kannur,Arabic,1084.86,160.16,64,Card,4.1,Delivered,21
ORD05856,2025-11-15,C4216,Cafe Kerala,Trivandrum,Arabic,558.85,86.65,40,Card,4.7,Delivered,18
ORD05857,2025-06-01,C8712,Biriyani House,Calicut,Chinese,643.77,129.51,59,Wallet,4.4,Delivered,22
ORD05858,2025-12-15,C9888,Arabian Grill,Kannur,Fast Food,895.24,80.7,15,Card,4.3,Delivered,15
ORD05859,2025-11-02,C2867,Spice Route,Trivandrum,Cafe,1017.6,163.01,34,Cash,,Cancelled,10
ORD05860,2025-05-26,C6695,Cafe Kerala,Kochi,Indian,695.67,108.48,23,Cash,3.2,Delivered,3
ORD05861,2025-04-27,C2580,Burger Hub,Kannur,Cafe,569.23,141.94,34,Cash,3.9,Delivered,1
ORD05862,2025-03-01,C3897,Pizza Point,Kochi,Cafe,987.22,193.95,43,UPI,3.0,Delivered,15
ORD05863,2025-11-29,C9456,Biriyani House,Calicut,Arabic,300.33,71.54,47,UPI,3.3,Delivered,20
ORD05864,2025-09-17,C2499,Pizza Point,Kannur,Cafe,1038.46,146.79,31,UPI,4.2,Delivered,5
ORD05865,2025-02-25,C6010,Spice Route,Calicut,Fast Food,817.79,190.08,58,Wallet,,Cancelled,23
ORD05866,2025-04-28,C8688,Burger Hub,Calicut,Fast Food,561.11,5.92,22,Card,3.4,Delivered,6
ORD05867,2025-08-21,C7173,Spice Route,Kannur,Arabic,951.85,26.41,56,Card,3.7,Delivered,0
ORD05868,2025-04-23,C8283,Cafe Kerala,Calicut,Indian,1177.38,183.21,38,Wallet,4.6,Delivered,20
ORD05869,2025-04-04,C6933,Cafe Kerala,Kannur,Fast Food,887.26,38.54,38,Cash,3.1,Delivered,19
ORD05870,2025-02-02,C9402,Spice Route,Kannur,Chinese,979.6,189.92,51,Cash,,Cancelled,5
ORD05871,2025-03-28,C3982,Biriyani House,Kannur,Cafe,780.28,55.3,54,Cash,4.6,Delivered,10
ORD05872,2025-05-26,C9224,Chinese Wok,Thrissur,Arabic,292.86,61.51,68,UPI,3.6,Delivered,5
ORD05873,2025-11-04,C8338,Pizza Point,Trivandrum,Chinese,679.17,114.81,59,Card,4.1,Delivered,14
ORD05874,2025-01-15,C1838,Burger Hub,Kochi,Fast Food,1036.03,22.15,42,Cash,3.3,Delivered,11
ORD05875,2025-09-02,C2956,Arabian Grill,Thrissur,Arabic,984.65,17.37,27,Cash,4.8,Delivered,22
ORD05876,2025-08-05,C7167,Pizza Point,Thrissur,Chinese,817.07,166.8,68,UPI,4.6,Delivered,7
ORD05877,2025-11-26,C9462,Arabian Grill,Kochi,Arabic,167.12,16.13,41,Wallet,4.9,Delivered,3
ORD05878,2025-12-15,C6466,Pizza Point,Kochi,Cafe,629.2,98.6,47,Wallet,4.9,Delivered,10
ORD05879,2025-10-07,C7394,Chinese Wok,Kochi,Fast Food,492.06,19.3,26,Cash,4.3,Delivered,13
ORD05880,2025-01-30,C3827,Spice Route,Kannur,Fast Food,160.97,1.13,33,Card,4.5,Delivered,11
ORD05881,2025-02-15,C8289,Biriyani House,Calicut,Indian,650.63,137.44,52,UPI,4.3,Delivered,19
ORD05882,2025-09-02,C5225,Burger Hub,Thrissur,Indian,202.22,32.36,32,Cash,,Cancelled,7
ORD05883,2025-05-28,C6383,Chinese Wok,Calicut,Arabic,1166.55,243.37,21,Cash,4.7,Delivered,20
ORD05884,2025-01-16,C4022,Burger Hub,Kochi,Chinese,980.64,135.44,43,UPI,4.4,Delivered,7
ORD05885,2025-01-16,C4122,Burger Hub,Kochi,Fast Food,1088.49,173.51,56,Cash,4.2,Delivered,20
ORD05886,2025-12-18,C4360,Biriyani House,Calicut,Indian,1031.06,214.34,22,Wallet,3.3,Delivered,0
ORD05887,2025-12-18,C4552,Arabian Grill,Thrissur,Fast Food,987.49,199.42,45,UPI,4.8,Delivered,21
ORD05888,2025-10-15,C6627,Chinese Wok,Kochi,Fast Food,1068.85,77.43,39,Cash,3.9,Delivered,3
ORD05889,2025-02-15,C2593,Chinese Wok,Calicut,Chinese,717.41,7.3,26,UPI,3.6,Delivered,8
ORD05890,2025-04-14,C6263,Pizza Point,Kochi,Fast Food,1107.85,52.66,51,Card,4.6,Delivered,9
ORD05891,2025-08-10,C2314,Burger Hub,Trivandrum,Chinese,264.59,5.22,57,UPI,3.3,Delivered,4
ORD05892,2025-08-01,C7060,Cafe Kerala,Trivandrum,Chinese,918.61,217.29,51,Card,4.6,Delivered,15
ORD05893,2025-05-03,C7717,Spice Route,Kannur,Cafe,713.63,57.78,69,UPI,,Cancelled,22
ORD05894,2025-07-29,C9367,Chinese Wok,Calicut,Fast Food,1167.74,15.08,54,Card,4.5,Delivered,2
ORD05895,2025-11-14,C2699,Pizza Point,Trivandrum,Cafe,543.54,101.56,51,Cash,3.9,Delivered,20
ORD05896,2025-11-08,C6061,Biriyani House,Thrissur,Cafe,417.75,27.39,28,UPI,4.3,Delivered,23
ORD05897,2025-03-28,C8770,Burger Hub,Calicut,Fast Food,999.53,205.95,29,UPI,4.6,Delivered,20
ORD05898,2025-12-12,C2249,Cafe Kerala,Trivandrum,Fast Food,1127.02,115.12,50,UPI,4.7,Delivered,1
ORD05899,2025-09-19,C4588,Arabian Grill,Kannur,Indian,226.34,6.37,49,UPI,4.1,Delivered,9
ORD05900,2025-08-24,C5145,Biriyani House,Calicut,Arabic,153.43,29.71,56,Card,3.6,Delivered,11
ORD05901,2025-07-27,C2053,Cafe Kerala,Calicut,Indian,643.42,154.13,20,UPI,,Cancelled,0
ORD05902,2025-10-18,C7586,Biriyani House,Kannur,Arabic,436.16,7.73,61,Cash,4.6,Delivered,11
ORD05903,2025-02-15,C1179,Spice Route,Kochi,Indian,465.05,61.98,42,Wallet,4.8,Delivered,20
ORD05904,2025-08-04,C8295,Pizza Point,Trivandrum,Arabic,463.29,58.73,65,Cash,3.5,Delivered,13
ORD05905,2025-10-24,C5570,Cafe Kerala,Trivandrum,Chinese,1162.84,83.53,58,UPI,4.7,Delivered,23
ORD05906,2025-01-23,C2181,Cafe Kerala,Kannur,Indian,907.16,53.71,46,Wallet,3.9,Delivered,14
ORD05907,2025-05-07,C6226,Chinese Wok,Trivandrum,Fast Food,242.82,59.72,15,Cash,4.6,Delivered,18
ORD05908,2025-04-23,C6684,Chinese Wok,Kochi,Chinese,368.84,52.98,49,UPI,4.4,Delivered,21
ORD05909,2025-01-11,C3201,Pizza Point,Kannur,Fast Food,669.62,129.33,67,UPI,4.7,Delivered,3
ORD05910,2025-09-26,C1769,Arabian Grill,Thrissur,Indian,1166.82,94.56,24,Cash,4.9,Delivered,10
ORD05911,2025-10-02,C1738,Biriyani House,Trivandrum,Chinese,841.19,46.96,58,Wallet,5.0,Delivered,14
ORD05912,2025-07-28,C7115,Biriyani House,Kannur,Fast Food,772.88,73.83,41,Wallet,3.5,Delivered,0
ORD05913,2025-04-01,C9117,Spice Route,Trivandrum,Arabic,725.23,99.69,45,Cash,4.5,Delivered,14
ORD05914,2025-03-01,C8141,Pizza Point,Kannur,Fast Food,1174.62,197.36,22,Wallet,4.7,Delivered,16
ORD05915,2025-11-19,C9577,Cafe Kerala,Kochi,Chinese,956.73,40.69,26,Cash,3.5,Delivered,23
ORD05916,2025-12-18,C7606,Cafe Kerala,Kannur,Cafe,455.8,37.81,40,Card,4.3,Delivered,4
ORD05917,2025-02-06,C4090,Chinese Wok,Kochi,Chinese,804.67,59.82,57,UPI,4.5,Delivered,15
ORD05918,2025-11-06,C6674,Arabian Grill,Calicut,Chinese,491.6,91.94,28,Cash,4.4,Delivered,9
ORD05919,2025-08-01,C5770,Burger Hub,Thrissur,Arabic,326.78,7.49,16,Wallet,3.6,Delivered,9
ORD05920,2025-02-18,C1260,Biriyani House,Thrissur,Chinese,661.26,131.9,18,UPI,3.4,Delivered,4
ORD05921,2025-01-21,C9202,Burger Hub,Kannur,Chinese,596.97,62.5,70,UPI,3.0,Delivered,4
ORD05922,2025-10-14,C9305,Cafe Kerala,Kochi,Fast Food,849.98,172.15,21,Cash,3.1,Delivered,4
ORD05923,2025-02-01,C8285,Spice Route,Thrissur,Arabic,651.24,24.67,30,Wallet,4.5,Delivered,12
ORD05924,2025-08-16,C8148,Burger Hub,Kochi,Chinese,386.98,69.13,54,UPI,4.7,Delivered,16
ORD05925,2025-07-10,C5771,Chinese Wok,Thrissur,Chinese,978.06,16.51,35,Wallet,4.2,Delivered,18
ORD05926,2025-03-28,C6245,Pizza Point,Thrissur,Indian,1157.09,139.75,24,Wallet,4.4,Delivered,15
ORD05927,2025-01-31,C8775,Pizza Point,Kochi,Indian,849.2,163.85,42,Cash,4.7,Delivered,17
ORD05928,2025-11-30,C3196,Chinese Wok,Calicut,Cafe,1070.31,24.51,31,Wallet,3.5,Delivered,6
ORD05929,2025-05-10,C5975,Chinese Wok,Trivandrum,Fast Food,732.1,160.8,20,Cash,4.7,Delivered,20
ORD05930,2025-07-20,C4925,Burger Hub,Calicut,Cafe,745.46,146.87,57,UPI,4.9,Delivered,17
ORD05931,2025-09-13,C8020,Arabian Grill,Kochi,Indian,877.53,184.13,25,UPI,3.0,Delivered,13
ORD05932,2025-12-18,C9312,Spice Route,Kochi,Fast Food,1106.96,25.34,59,Card,3.7,Delivered,22
ORD05933,2025-03-18,C8010,Arabian Grill,Kochi,Chinese,752.62,67.1,49,UPI,3.4,Delivered,17
ORD05934,2025-02-06,C4722,Spice Route,Thrissur,Chinese,739.5,139.08,50,Card,3.1,Delivered,12
ORD05935,2025-11-27,C7343,Burger Hub,Kannur,Cafe,228.54,38.66,36,Card,3.3,Delivered,9
ORD05936,2025-02-02,C4934,Spice Route,Trivandrum,Cafe,494.26,56.18,60,UPI,3.3,Delivered,1
ORD05937,2025-12-16,C9284,Cafe Kerala,Thrissur,Cafe,555.62,108.68,65,Cash,3.3,Delivered,14
ORD05938,2025-04-27,C5862,Chinese Wok,Kochi,Indian,641.44,88.21,44,Cash,4.9,Delivered,11
ORD05939,2025-03-12,C6529,Cafe Kerala,Calicut,Indian,183.05,8.83,23,Wallet,,Cancelled,8
ORD05940,2025-10-27,C1382,Cafe Kerala,Kannur,Chinese,463.86,84.88,20,Cash,3.5,Delivered,4
ORD05941,2025-03-11,C5188,Spice Route,Trivandrum,Arabic,1013.96,129.16,35,UPI,4.7,Delivered,8
ORD05942,2025-02-16,C6752,Biriyani House,Kannur,Fast Food,1087.35,232.9,63,Card,3.4,Delivered,6
ORD05943,2025-04-08,C4723,Burger Hub,Kochi,Indian,1124.11,188.6,28,Card,3.9,Delivered,15
ORD05944,2025-03-13,C7888,Arabian Grill,Kannur,Indian,1139.03,145.69,59,UPI,,Cancelled,6
ORD05945,2025-07-09,C2920,Burger Hub,Kochi,Cafe,912.38,133.62,26,Card,3.3,Delivered,21
ORD05946,2025-01-26,C4385,Burger Hub,Kannur,Indian,682.74,32.13,52,UPI,4.8,Delivered,20
ORD05947,2025-11-27,C3649,Burger Hub,Kannur,Arabic,787.74,110.66,66,Wallet,4.9,Delivered,21
ORD05948,2025-12-06,C4870,Pizza Point,Calicut,Cafe,918.89,96.86,55,Card,3.2,Delivered,11
ORD05949,2025-09-16,C8404,Arabian Grill,Kannur,Fast Food,903.72,113.02,15,Wallet,4.1,Delivered,13
ORD05950,2025-10-12,C5280,Biriyani House,Trivandrum,Arabic,669.68,109.84,18,Wallet,3.6,Delivered,8
ORD05951,2025-09-21,C4043,Chinese Wok,Thrissur,Indian,437.01,96.22,59,UPI,4.6,Delivered,15
ORD05952,2025-07-10,C5319,Cafe Kerala,Kannur,Cafe,418.43,3.87,24,Cash,4.9,Delivered,14
ORD05953,2025-07-18,C7580,Pizza Point,Kannur,Indian,717.93,60.28,50,Wallet,4.6,Delivered,11
ORD05954,2025-09-18,C5475,Burger Hub,Trivandrum,Chinese,543.95,73.27,58,Cash,4.9,Delivered,10
ORD05955,2025-05-22,C4084,Chinese Wok,Trivandrum,Fast Food,490.58,23.31,41,Cash,4.6,Delivered,11
ORD05956,2025-12-16,C8765,Biriyani House,Kannur,Fast Food,617.19,62.95,47,UPI,3.1,Delivered,22
ORD05957,2025-05-30,C5392,Cafe Kerala,Kochi,Cafe,471.2,81.71,42,Cash,4.0,Delivered,15
ORD05958,2025-03-04,C1232,Pizza Point,Trivandrum,Arabic,201.59,41.64,17,Cash,3.2,Delivered,18
ORD05959,2025-08-02,C3844,Pizza Point,Kannur,Chinese,162.08,0.93,37,Cash,4.7,Delivered,9
ORD05960,2025-04-20,C5714,Cafe Kerala,Thrissur,Indian,606.65,80.86,66,Wallet,4.1,Delivered,9
ORD05961,2025-06-15,C3129,Arabian Grill,Trivandrum,Fast Food,611.61,91.5,35,UPI,4.0,Delivered,20
ORD05962,2025-01-19,C4834,Chinese Wok,Kochi,Arabic,1106.89,117.32,52,UPI,4.9,Delivered,14
ORD05963,2025-08-28,C4197,Biriyani House,Kochi,Cafe,438.72,77.53,43,Wallet,3.5,Delivered,1
ORD05964,2025-06-14,C4268,Pizza Point,Trivandrum,Chinese,504.86,109.08,65,Card,4.4,Delivered,23
ORD05965,2025-02-15,C8976,Chinese Wok,Calicut,Cafe,1180.8,277.97,45,Card,5.0,Delivered,3
ORD05966,2025-09-14,C3380,Arabian Grill,Kochi,Indian,1178.46,36.05,37,Cash,3.5,Delivered,4
ORD05967,2025-07-15,C8289,Chinese Wok,Kannur,Chinese,367.95,43.21,25,Cash,3.2,Delivered,13
ORD05968,2025-03-14,C2436,Burger Hub,Kannur,Fast Food,1164.63,114.3,38,Card,3.3,Delivered,15
ORD05969,2025-03-26,C9344,Cafe Kerala,Kochi,Chinese,569.25,80.44,62,Wallet,3.2,Delivered,23
ORD05970,2025-05-12,C3069,Arabian Grill,Kochi,Chinese,263.48,62.87,19,UPI,4.4,Delivered,6
ORD05971,2025-02-26,C3297,Arabian Grill,Thrissur,Arabic,769.43,51.95,48,Cash,4.1,Delivered,13
ORD05972,2025-04-30,C9661,Arabian Grill,Kannur,Arabic,539.68,42.82,61,Cash,4.6,Delivered,15
ORD05973,2025-04-29,C8326,Pizza Point,Thrissur,Chinese,1029.7,242.0,33,Wallet,3.2,Delivered,19
ORD05974,2025-04-14,C1423,Arabian Grill,Kochi,Arabic,280.12,17.35,59,Wallet,4.2,Delivered,14
ORD05975,2025-09-20,C5429,Spice Route,Trivandrum,Arabic,258.29,28.34,24,Wallet,3.7,Delivered,14
ORD05976,2025-12-06,C6508,Cafe Kerala,Kannur,Fast Food,886.51,18.57,16,Wallet,3.2,Delivered,8
ORD05977,2025-04-10,C1535,Arabian Grill,Trivandrum,Arabic,308.39,68.6,38,Wallet,4.8,Delivered,14
ORD05978,2025-06-14,C1614,Spice Route,Kochi,Chinese,945.38,35.44,31,UPI,4.0,Delivered,21
ORD05979,2025-11-02,C8522,Arabian Grill,Kochi,Indian,755.66,128.25,52,Wallet,4.0,Delivered,22
ORD05980,2025-08-02,C4068,Arabian Grill,Kannur,Arabic,1109.53,107.79,39,UPI,4.1,Delivered,22
ORD05981,2025-09-10,C8977,Chinese Wok,Kannur,Cafe,760.65,119.6,53,UPI,4.7,Delivered,15
ORD05982,2025-12-04,C4986,Cafe Kerala,Kochi,Indian,1100.14,29.74,51,Card,3.5,Delivered,12
ORD05983,2025-03-08,C6477,Spice Route,Trivandrum,Fast Food,444.5,28.98,47,Wallet,3.2,Delivered,15
ORD05984,2025-05-27,C3917,Pizza Point,Calicut,Indian,1068.57,97.63,35,Wallet,4.8,Delivered,14
ORD05985,2025-09-25,C1188,Spice Route,Calicut,Cafe,1057.72,87.59,68,Wallet,4.0,Delivered,9
ORD05986,2025-04-03,C3444,Pizza Point,Calicut,Arabic,157.75,26.1,23,UPI,4.1,Delivered,9
ORD05987,2025-03-31,C9417,Burger Hub,Kochi,Arabic,1043.33,237.45,33,Wallet,4.0,Delivered,5
ORD05988,2025-12-04,C1521,Spice Route,Kannur,Fast Food,436.17,66.18,25,Wallet,4.7,Delivered,10
ORD05989,2025-09-09,C8625,Biriyani House,Kochi,Arabic,384.03,89.8,58,UPI,3.5,Delivered,15
ORD05990,2025-03-12,C9904,Chinese Wok,Kochi,Chinese,240.17,23.07,69,Card,4.1,Delivered,5
ORD05991,2025-03-18,C2377,Pizza Point,Trivandrum,Fast Food,432.53,57.79,56,UPI,3.3,Delivered,1
ORD05992,2025-07-18,C3431,Cafe Kerala,Trivandrum,Cafe,714.3,170.52,15,Cash,3.8,Delivered,10
ORD05993,2025-07-07,C1120,Burger Hub,Kannur,Arabic,191.28,31.47,55,Cash,3.4,Delivered,8
ORD05994,2025-12-15,C7283,Spice Route,Kochi,Indian,975.63,124.83,52,Cash,3.1,Delivered,21
ORD05995,2025-09-06,C1029,Spice Route,Thrissur,Chinese,207.47,50.67,22,Cash,3.8,Delivered,3
ORD05996,2025-03-05,C3704,Chinese Wok,Kannur,Chinese,684.73,10.57,26,UPI,3.2,Delivered,4
ORD05997,2025-05-06,C2983,Pizza Point,Kannur,Cafe,337.84,53.85,62,Card,4.9,Delivered,22
ORD05998,2025-10-04,C4057,Arabian Grill,Trivandrum,Chinese,480.43,4.35,68,Card,3.2,Delivered,3
ORD05999,2025-05-18,C2525,Burger Hub,Kochi,Cafe,970.64,199.68,66,Cash,3.8,Delivered,7
ORD06000,2025-12-16,C9231,Chinese Wok,Calicut,Arabic,299.05,60.79,20,UPI,4.2,Delivered,9
ORD06001,2025-12-01,C5991,Chinese Wok,Kochi,Cafe,1058.2,227.06,55,Wallet,3.2,Delivered,19
ORD06002,2025-10-03,C2738,Cafe Kerala,Kochi,Indian,1062.27,92.36,46,Card,3.0,Delivered,23
ORD06003,2025-02-28,C5790,Burger Hub,Kochi,Chinese,1004.56,169.33,59,Card,3.1,Delivered,0
ORD06004,2025-07-28,C1486,Chinese Wok,Kochi,Cafe,425.49,58.19,37,Card,3.3,Delivered,22
ORD06005,2025-09-11,C4351,Cafe Kerala,Thrissur,Arabic,349.99,32.66,64,Card,4.3,Delivered,1
ORD06006,2025-11-23,C2549,Spice Route,Thrissur,Fast Food,481.18,113.81,37,UPI,4.5,Delivered,4
ORD06007,2025-08-26,C1310,Burger Hub,Trivandrum,Indian,1008.44,87.77,54,Wallet,3.5,Delivered,4
ORD06008,2025-06-14,C8448,Spice Route,Kochi,Fast Food,987.72,164.86,30,UPI,3.3,Delivered,12
ORD06009,2025-10-12,C8158,Spice Route,Kochi,Cafe,596.6,27.28,50,UPI,4.9,Delivered,22
ORD06010,2025-12-11,C6646,Biriyani House,Kochi,Chinese,1150.83,4.03,23,Wallet,3.3,Delivered,2
ORD06011,2025-08-08,C5189,Biriyani House,Kochi,Indian,1057.2,84.38,65,Wallet,,Cancelled,23
ORD06012,2025-12-01,C2884,Cafe Kerala,Kochi,Fast Food,286.5,0.94,36,Cash,3.5,Delivered,20
ORD06013,2025-11-09,C8762,Burger Hub,Calicut,Fast Food,720.59,54.24,60,Wallet,3.1,Delivered,21
ORD06014,2025-02-19,C9408,Burger Hub,Calicut,Arabic,1035.59,57.69,24,Cash,3.3,Delivered,7
ORD06015,2025-04-09,C3266,Arabian Grill,Kannur,Fast Food,721.65,91.12,67,Card,4.2,Delivered,6
ORD06016,2025-03-02,C1818,Cafe Kerala,Calicut,Arabic,202.91,2.2,60,Cash,4.5,Delivered,12
ORD06017,2025-05-13,C5185,Burger Hub,Calicut,Cafe,504.92,101.95,48,Wallet,3.4,Delivered,11
ORD06018,2025-11-12,C5211,Chinese Wok,Trivandrum,Cafe,1004.99,193.6,20,UPI,3.9,Delivered,8
ORD06019,2025-06-01,C3295,Spice Route,Kochi,Cafe,939.97,87.42,57,Cash,3.6,Delivered,11
ORD06020,2025-05-19,C2185,Spice Route,Kochi,Fast Food,1137.65,252.78,20,Cash,4.1,Delivered,18
ORD06021,2025-05-31,C3304,Cafe Kerala,Kannur,Chinese,1098.87,183.29,23,Wallet,4.0,Delivered,9
ORD06022,2025-03-21,C4597,Burger Hub,Calicut,Cafe,610.22,130.89,53,Cash,3.8,Delivered,0
